user_id,event_type,page,product_id,timestamp
user_324,purchase,/checkout,20,2025-05-15T06:53:00Z
user_277,page_view,/products/30,30,2025-05-15T05:39:00Z
user_277,add_to_cart,/cart,30,2025-05-15T05:42:00Z
user_277,purchase,/checkout,30,2025-05-15T05:49:00Z
user_333,page_view,/products/11,11,2025-05-12T19:20:00Z
user_305,page_view,/products/4,4,2025-05-16T07:54:00Z
user_305,add_to_cart,/cart,4,2025-05-16T08:04:00Z
user_305,purchase,/checkout,4,2025-05-16T08:09:00Z
user_303,page_view,/products/6,6,2025-05-03T01:25:00Z
user_303,add_to_cart,/cart,6,2025-05-03T01:30:00Z
user_303,purchase,/checkout,6,2025-05-03T01:38:00Z
user_261,page_view,/products/17,17,2025-05-27T19:53:00Z
user_337,page_view,/products/35,35,2025-05-29T22:23:00Z
user_357,page_view,/products/7,7,2025-05-14T03:29:00Z
user_357,add_to_cart,/cart,7,2025-05-14T03:32:00Z
user_357,purchase,/checkout,7,2025-05-14T03:37:00Z
user_220,page_view,/products/26,26,2025-05-26T01:40:00Z
user_381,page_view,/products/23,23,2025-05-25T00:05:00Z
user_94,page_view,/products/28,28,2025-05-08T16:33:00Z
user_322,page_view,/products/21,21,2025-05-10T00:09:00Z
user_18,page_view,/products/45,45,2025-05-13T02:09:00Z
user_18,add_to_cart,/cart,45,2025-05-13T02:10:00Z
user_18,purchase,/checkout,45,2025-05-13T02:12:00Z
user_288,page_view,/products/18,18,2025-05-22T22:43:00Z
user_288,add_to_cart,/cart,18,2025-05-22T22:49:00Z
user_291,page_view,/products/16,16,2025-05-09T00:14:00Z
user_291,add_to_cart,/cart,16,2025-05-09T00:21:00Z
user_269,page_view,/products/41,41,2025-05-25T10:39:00Z
user_269,add_to_cart,/cart,41,2025-05-25T10:40:00Z
user_269,purchase,/checkout,41,2025-05-25T10:43:00Z
user_412,page_view,/products/4,4,2025-05-05T17:13:00Z
user_312,page_view,/products/24,24,2025-05-02T12:35:00Z
user_256,page_view,/products/35,35,2025-05-14T00:49:00Z
user_354,page_view,/products/10,10,2025-05-12T21:32:00Z
user_354,add_to_cart,/cart,10,2025-05-12T21:34:00Z
user_354,purchase,/checkout,10,2025-05-12T21:39:00Z
user_261,page_view,/products/47,47,2025-05-01T19:18:00Z
user_261,add_to_cart,/cart,47,2025-05-01T19:25:00Z
user_261,purchase,/checkout,47,2025-05-01T19:33:00Z
user_174,page_view,/products/16,16,2025-05-21T19:35:00Z
user_174,add_to_cart,/cart,16,2025-05-21T19:36:00Z
user_91,page_view,/products/24,24,2025-05-04T20:32:00Z
user_91,add_to_cart,/cart,24,2025-05-04T20:41:00Z
user_211,page_view,/products/32,32,2025-05-24T18:21:00Z
user_211,add_to_cart,/cart,32,2025-05-24T18:31:00Z
user_317,page_view,/products/3,3,2025-05-08T08:45:00Z
user_412,page_view,/products/33,33,2025-05-11T12:38:00Z
user_412,add_to_cart,/cart,33,2025-05-11T12:45:00Z
user_412,purchase,/checkout,33,2025-05-11T12:52:00Z
user_98,page_view,/products/11,11,2025-05-16T05:26:00Z
user_350,page_view,/products/47,47,2025-05-24T02:51:00Z
user_350,add_to_cart,/cart,47,2025-05-24T02:57:00Z
user_350,purchase,/checkout,47,2025-05-24T03:05:00Z
user_467,page_view,/products/26,26,2025-05-27T09:13:00Z
user_158,page_view,/products/37,37,2025-05-22T12:55:00Z
user_407,page_view,/products/19,19,2025-05-29T05:48:00Z
user_422,page_view,/products/21,21,2025-05-19T00:21:00Z
user_422,add_to_cart,/cart,21,2025-05-19T00:24:00Z
user_469,page_view,/products/8,8,2025-05-02T20:10:00Z
user_469,add_to_cart,/cart,8,2025-05-02T20:14:00Z
user_338,page_view,/products/2,2,2025-05-13T06:14:00Z
user_436,page_view,/products/25,25,2025-05-29T05:04:00Z
user_436,add_to_cart,/cart,25,2025-05-29T05:07:00Z
user_436,purchase,/checkout,25,2025-05-29T05:17:00Z
user_317,page_view,/products/15,15,2025-05-03T17:38:00Z
user_317,add_to_cart,/cart,15,2025-05-03T17:42:00Z
user_83,page_view,/products/35,35,2025-05-19T19:34:00Z
user_324,page_view,/products/39,39,2025-05-30T18:24:00Z
user_324,add_to_cart,/cart,39,2025-05-30T18:34:00Z
user_324,purchase,/checkout,39,2025-05-30T18:37:00Z
user_143,page_view,/products/35,35,2025-05-04T12:33:00Z
user_143,add_to_cart,/cart,35,2025-05-04T12:40:00Z
user_143,purchase,/checkout,35,2025-05-04T12:49:00Z
user_482,page_view,/products/37,37,2025-05-28T04:34:00Z
user_482,add_to_cart,/cart,37,2025-05-28T04:43:00Z
user_482,purchase,/checkout,37,2025-05-28T04:53:00Z
user_11,page_view,/products/3,3,2025-05-26T14:29:00Z
user_11,add_to_cart,/cart,3,2025-05-26T14:33:00Z
user_11,purchase,/checkout,3,2025-05-26T14:38:00Z
user_375,page_view,/products/13,13,2025-05-28T06:12:00Z
user_477,page_view,/products/35,35,2025-05-24T05:48:00Z
user_477,add_to_cart,/cart,35,2025-05-24T05:54:00Z
user_436,page_view,/products/27,27,2025-05-03T04:08:00Z
user_436,add_to_cart,/cart,27,2025-05-03T04:18:00Z
user_36,page_view,/products/36,36,2025-05-07T21:53:00Z
user_32,page_view,/products/5,5,2025-05-07T03:57:00Z
user_32,add_to_cart,/cart,5,2025-05-07T04:01:00Z
user_214,page_view,/products/33,33,2025-05-05T12:41:00Z
user_214,add_to_cart,/cart,33,2025-05-05T12:46:00Z
user_3,page_view,/products/8,8,2025-05-18T03:45:00Z
user_283,page_view,/products/28,28,2025-05-29T01:45:00Z
user_283,add_to_cart,/cart,28,2025-05-29T01:46:00Z
user_283,purchase,/checkout,28,2025-05-29T01:47:00Z
user_111,page_view,/products/38,38,2025-05-11T08:52:00Z
user_285,page_view,/products/17,17,2025-05-27T21:43:00Z
user_285,add_to_cart,/cart,17,2025-05-27T21:50:00Z
user_328,page_view,/products/45,45,2025-05-27T09:25:00Z
user_328,add_to_cart,/cart,45,2025-05-27T09:33:00Z
user_328,purchase,/checkout,45,2025-05-27T09:43:00Z
user_118,page_view,/products/40,40,2025-05-14T11:36:00Z
user_118,add_to_cart,/cart,40,2025-05-14T11:45:00Z
user_118,purchase,/checkout,40,2025-05-14T11:52:00Z
user_138,page_view,/products/5,5,2025-05-15T02:36:00Z
user_138,add_to_cart,/cart,5,2025-05-15T02:46:00Z
user_439,page_view,/products/19,19,2025-05-05T16:19:00Z
user_279,page_view,/products/10,10,2025-05-21T05:41:00Z
user_102,page_view,/products/17,17,2025-05-17T07:21:00Z
user_135,page_view,/products/25,25,2025-05-01T03:09:00Z
user_135,add_to_cart,/cart,25,2025-05-01T03:12:00Z
user_300,page_view,/products/47,47,2025-05-21T14:13:00Z
user_300,add_to_cart,/cart,47,2025-05-21T14:15:00Z
user_303,page_view,/products/39,39,2025-05-26T14:17:00Z
user_303,add_to_cart,/cart,39,2025-05-26T14:26:00Z
user_303,purchase,/checkout,39,2025-05-26T14:30:00Z
user_101,page_view,/products/44,44,2025-05-05T18:51:00Z
user_360,page_view,/products/9,9,2025-05-23T11:05:00Z
user_360,add_to_cart,/cart,9,2025-05-23T11:14:00Z
user_360,purchase,/checkout,9,2025-05-23T11:21:00Z
user_483,page_view,/products/18,18,2025-05-13T11:47:00Z
user_210,page_view,/products/29,29,2025-05-22T02:36:00Z
user_210,add_to_cart,/cart,29,2025-05-22T02:40:00Z
user_343,page_view,/products/50,50,2025-05-25T11:50:00Z
user_295,page_view,/products/8,8,2025-05-26T02:03:00Z
user_295,add_to_cart,/cart,8,2025-05-26T02:07:00Z
user_295,purchase,/checkout,8,2025-05-26T02:13:00Z
user_162,page_view,/products/13,13,2025-05-26T21:37:00Z
user_162,add_to_cart,/cart,13,2025-05-26T21:42:00Z
user_390,page_view,/products/9,9,2025-05-02T18:09:00Z
user_390,add_to_cart,/cart,9,2025-05-02T18:13:00Z
user_295,page_view,/products/30,30,2025-05-25T01:45:00Z
user_295,add_to_cart,/cart,30,2025-05-25T01:50:00Z
user_295,purchase,/checkout,30,2025-05-25T01:55:00Z
user_64,page_view,/products/16,16,2025-05-12T14:46:00Z
user_328,page_view,/products/38,38,2025-05-02T05:37:00Z
user_328,add_to_cart,/cart,38,2025-05-02T05:45:00Z
user_328,purchase,/checkout,38,2025-05-02T05:54:00Z
user_376,page_view,/products/22,22,2025-05-29T13:22:00Z
user_386,page_view,/products/32,32,2025-05-07T21:38:00Z
user_386,add_to_cart,/cart,32,2025-05-07T21:46:00Z
user_42,page_view,/products/32,32,2025-05-11T05:25:00Z
user_168,page_view,/products/28,28,2025-05-09T12:12:00Z
user_168,add_to_cart,/cart,28,2025-05-09T12:20:00Z
user_155,page_view,/products/4,4,2025-05-28T18:31:00Z
user_155,add_to_cart,/cart,4,2025-05-28T18:38:00Z
user_155,purchase,/checkout,4,2025-05-28T18:48:00Z
user_447,page_view,/products/44,44,2025-05-18T13:33:00Z
user_49,page_view,/products/20,20,2025-05-25T09:44:00Z
user_173,page_view,/products/48,48,2025-05-13T12:52:00Z
user_173,add_to_cart,/cart,48,2025-05-13T13:02:00Z
user_173,purchase,/checkout,48,2025-05-13T13:09:00Z
user_201,page_view,/products/38,38,2025-05-11T15:33:00Z
user_201,add_to_cart,/cart,38,2025-05-11T15:41:00Z
user_274,page_view,/products/43,43,2025-05-30T22:39:00Z
user_358,page_view,/products/36,36,2025-05-13T06:43:00Z
user_358,add_to_cart,/cart,36,2025-05-13T06:46:00Z
user_358,purchase,/checkout,36,2025-05-13T06:47:00Z
user_204,page_view,/products/27,27,2025-05-13T23:44:00Z
user_219,page_view,/products/33,33,2025-05-17T04:04:00Z
user_219,add_to_cart,/cart,33,2025-05-17T04:12:00Z
user_426,page_view,/products/33,33,2025-05-16T09:25:00Z
user_426,add_to_cart,/cart,33,2025-05-16T09:32:00Z
user_165,page_view,/products/36,36,2025-05-29T04:37:00Z
user_433,page_view,/products/45,45,2025-05-25T20:35:00Z
user_433,add_to_cart,/cart,45,2025-05-25T20:42:00Z
user_433,purchase,/checkout,45,2025-05-25T20:45:00Z
user_280,page_view,/products/22,22,2025-05-23T22:47:00Z
user_280,add_to_cart,/cart,22,2025-05-23T22:49:00Z
user_100,page_view,/products/8,8,2025-05-16T22:34:00Z
user_100,add_to_cart,/cart,8,2025-05-16T22:43:00Z
user_233,page_view,/products/45,45,2025-05-29T08:06:00Z
user_233,add_to_cart,/cart,45,2025-05-29T08:14:00Z
user_40,page_view,/products/50,50,2025-05-24T00:26:00Z
user_40,add_to_cart,/cart,50,2025-05-24T00:28:00Z
user_93,page_view,/products/38,38,2025-05-18T09:37:00Z
user_93,add_to_cart,/cart,38,2025-05-18T09:41:00Z
user_93,purchase,/checkout,38,2025-05-18T09:44:00Z
user_479,page_view,/products/39,39,2025-05-07T23:51:00Z
user_88,page_view,/products/5,5,2025-05-28T12:53:00Z
user_225,page_view,/products/13,13,2025-05-22T13:07:00Z
user_225,add_to_cart,/cart,13,2025-05-22T13:11:00Z
user_225,purchase,/checkout,13,2025-05-22T13:19:00Z
user_60,page_view,/products/19,19,2025-05-25T13:58:00Z
user_60,add_to_cart,/cart,19,2025-05-25T14:03:00Z
user_60,purchase,/checkout,19,2025-05-25T14:12:00Z
user_469,page_view,/products/46,46,2025-05-23T19:40:00Z
user_469,add_to_cart,/cart,46,2025-05-23T19:47:00Z
user_266,page_view,/products/8,8,2025-05-23T00:34:00Z
user_266,add_to_cart,/cart,8,2025-05-23T00:43:00Z
user_266,purchase,/checkout,8,2025-05-23T00:51:00Z
user_387,page_view,/products/38,38,2025-05-16T21:29:00Z
user_387,add_to_cart,/cart,38,2025-05-16T21:35:00Z
user_387,purchase,/checkout,38,2025-05-16T21:40:00Z
user_353,page_view,/products/17,17,2025-05-09T15:35:00Z
user_9,page_view,/products/8,8,2025-05-04T06:07:00Z
user_9,add_to_cart,/cart,8,2025-05-04T06:13:00Z
user_482,page_view,/products/19,19,2025-05-24T02:56:00Z
user_482,add_to_cart,/cart,19,2025-05-24T03:00:00Z
user_482,purchase,/checkout,19,2025-05-24T03:09:00Z
user_131,page_view,/products/44,44,2025-05-14T04:05:00Z
user_131,add_to_cart,/cart,44,2025-05-14T04:14:00Z
user_219,page_view,/products/15,15,2025-05-21T02:43:00Z
user_219,add_to_cart,/cart,15,2025-05-21T02:47:00Z
user_292,page_view,/products/5,5,2025-05-10T21:44:00Z
user_240,page_view,/products/42,42,2025-05-25T23:04:00Z
user_78,page_view,/products/37,37,2025-05-15T01:04:00Z
user_78,add_to_cart,/cart,37,2025-05-15T01:11:00Z
user_109,page_view,/products/20,20,2025-05-02T01:09:00Z
user_109,add_to_cart,/cart,20,2025-05-02T01:11:00Z
user_109,purchase,/checkout,20,2025-05-02T01:20:00Z
user_29,page_view,/products/7,7,2025-05-20T07:30:00Z
user_29,add_to_cart,/cart,7,2025-05-20T07:38:00Z
user_29,purchase,/checkout,7,2025-05-20T07:43:00Z
user_375,page_view,/products/42,42,2025-05-12T06:27:00Z
user_375,add_to_cart,/cart,42,2025-05-12T06:37:00Z
user_375,purchase,/checkout,42,2025-05-12T06:41:00Z
user_411,page_view,/products/31,31,2025-05-29T18:59:00Z
user_411,add_to_cart,/cart,31,2025-05-29T19:04:00Z
user_199,page_view,/products/7,7,2025-05-30T22:40:00Z
user_199,add_to_cart,/cart,7,2025-05-30T22:43:00Z
user_104,page_view,/products/13,13,2025-05-21T05:49:00Z
user_64,page_view,/products/42,42,2025-05-18T18:10:00Z
user_303,page_view,/products/11,11,2025-05-15T14:48:00Z
user_303,add_to_cart,/cart,11,2025-05-15T14:50:00Z
user_465,page_view,/products/42,42,2025-05-24T16:46:00Z
user_465,add_to_cart,/cart,42,2025-05-24T16:54:00Z
user_465,purchase,/checkout,42,2025-05-24T16:59:00Z
user_6,page_view,/products/35,35,2025-05-12T17:11:00Z
user_6,add_to_cart,/cart,35,2025-05-12T17:13:00Z
user_178,page_view,/products/31,31,2025-05-26T15:32:00Z
user_178,add_to_cart,/cart,31,2025-05-26T15:36:00Z
user_178,purchase,/checkout,31,2025-05-26T15:41:00Z
user_226,page_view,/products/2,2,2025-05-25T00:18:00Z
user_231,page_view,/products/1,1,2025-05-25T08:11:00Z
user_231,add_to_cart,/cart,1,2025-05-25T08:14:00Z
user_118,page_view,/products/50,50,2025-05-01T21:01:00Z
user_118,add_to_cart,/cart,50,2025-05-01T21:08:00Z
user_118,purchase,/checkout,50,2025-05-01T21:14:00Z
user_32,page_view,/products/47,47,2025-05-05T18:13:00Z
user_32,add_to_cart,/cart,47,2025-05-05T18:16:00Z
user_32,purchase,/checkout,47,2025-05-05T18:20:00Z
user_469,page_view,/products/6,6,2025-05-02T15:32:00Z
user_469,add_to_cart,/cart,6,2025-05-02T15:38:00Z
user_402,page_view,/products/25,25,2025-05-11T11:50:00Z
user_402,add_to_cart,/cart,25,2025-05-11T11:53:00Z
user_173,page_view,/products/23,23,2025-05-15T23:36:00Z
user_305,page_view,/products/5,5,2025-05-01T03:42:00Z
user_305,add_to_cart,/cart,5,2025-05-01T03:47:00Z
user_110,page_view,/products/26,26,2025-05-22T06:08:00Z
user_110,add_to_cart,/cart,26,2025-05-22T06:16:00Z
user_74,page_view,/products/38,38,2025-05-25T21:18:00Z
user_376,page_view,/products/32,32,2025-05-09T17:02:00Z
user_376,add_to_cart,/cart,32,2025-05-09T17:04:00Z
user_376,purchase,/checkout,32,2025-05-09T17:09:00Z
user_45,page_view,/products/14,14,2025-05-11T19:04:00Z
user_488,page_view,/products/4,4,2025-05-07T11:39:00Z
user_488,add_to_cart,/cart,4,2025-05-07T11:48:00Z
user_488,purchase,/checkout,4,2025-05-07T11:50:00Z
user_76,page_view,/products/48,48,2025-05-17T18:40:00Z
user_76,add_to_cart,/cart,48,2025-05-17T18:49:00Z
user_76,purchase,/checkout,48,2025-05-17T18:53:00Z
user_430,page_view,/products/9,9,2025-05-15T14:54:00Z
user_430,add_to_cart,/cart,9,2025-05-15T15:01:00Z
user_400,page_view,/products/45,45,2025-05-22T15:56:00Z
user_400,add_to_cart,/cart,45,2025-05-22T15:57:00Z
user_410,page_view,/products/44,44,2025-05-13T10:01:00Z
user_410,add_to_cart,/cart,44,2025-05-13T10:06:00Z
user_98,page_view,/products/39,39,2025-05-29T12:22:00Z
user_308,page_view,/products/27,27,2025-05-08T19:08:00Z
user_308,add_to_cart,/cart,27,2025-05-08T19:14:00Z
user_222,page_view,/products/39,39,2025-05-23T10:45:00Z
user_222,add_to_cart,/cart,39,2025-05-23T10:48:00Z
user_222,purchase,/checkout,39,2025-05-23T10:51:00Z
user_280,page_view,/products/1,1,2025-05-03T08:11:00Z
user_261,page_view,/products/47,47,2025-05-26T07:54:00Z
user_373,page_view,/products/29,29,2025-05-14T20:38:00Z
user_373,add_to_cart,/cart,29,2025-05-14T20:45:00Z
user_185,page_view,/products/41,41,2025-05-07T19:26:00Z
user_84,page_view,/products/13,13,2025-05-27T10:55:00Z
user_363,page_view,/products/20,20,2025-05-11T11:00:00Z
user_363,add_to_cart,/cart,20,2025-05-11T11:07:00Z
user_363,purchase,/checkout,20,2025-05-11T11:13:00Z
user_158,page_view,/products/46,46,2025-05-26T03:42:00Z
user_277,page_view,/products/2,2,2025-05-06T13:30:00Z
user_460,page_view,/products/3,3,2025-05-29T06:10:00Z
user_365,page_view,/products/45,45,2025-05-28T20:58:00Z
user_365,add_to_cart,/cart,45,2025-05-28T21:00:00Z
user_365,purchase,/checkout,45,2025-05-28T21:05:00Z
user_137,page_view,/products/6,6,2025-05-07T06:48:00Z
user_467,page_view,/products/39,39,2025-05-09T17:53:00Z
user_467,add_to_cart,/cart,39,2025-05-09T18:03:00Z
user_198,page_view,/products/9,9,2025-05-11T04:20:00Z
user_198,add_to_cart,/cart,9,2025-05-11T04:26:00Z
user_278,page_view,/products/5,5,2025-05-15T22:21:00Z
user_278,add_to_cart,/cart,5,2025-05-15T22:31:00Z
user_2,page_view,/products/28,28,2025-05-16T19:38:00Z
user_2,add_to_cart,/cart,28,2025-05-16T19:45:00Z
user_374,page_view,/products/40,40,2025-05-21T18:44:00Z
user_220,page_view,/products/37,37,2025-05-13T09:18:00Z
user_220,add_to_cart,/cart,37,2025-05-13T09:24:00Z
user_220,purchase,/checkout,37,2025-05-13T09:33:00Z
user_429,page_view,/products/47,47,2025-05-28T05:58:00Z
user_3,page_view,/products/15,15,2025-05-13T13:51:00Z
user_3,add_to_cart,/cart,15,2025-05-13T13:57:00Z
user_3,purchase,/checkout,15,2025-05-13T13:58:00Z
user_330,page_view,/products/13,13,2025-05-20T12:13:00Z
user_330,add_to_cart,/cart,13,2025-05-20T12:22:00Z
user_330,purchase,/checkout,13,2025-05-20T12:27:00Z
user_71,page_view,/products/31,31,2025-05-08T04:50:00Z
user_71,add_to_cart,/cart,31,2025-05-08T04:51:00Z
user_71,purchase,/checkout,31,2025-05-08T04:56:00Z
user_77,page_view,/products/46,46,2025-05-15T07:45:00Z
user_77,add_to_cart,/cart,46,2025-05-15T07:55:00Z
user_260,page_view,/products/45,45,2025-05-30T10:48:00Z
user_260,add_to_cart,/cart,45,2025-05-30T10:50:00Z
user_260,purchase,/checkout,45,2025-05-30T10:58:00Z
user_425,page_view,/products/19,19,2025-05-07T01:06:00Z
user_425,add_to_cart,/cart,19,2025-05-07T01:13:00Z
user_425,purchase,/checkout,19,2025-05-07T01:15:00Z
user_59,page_view,/products/3,3,2025-05-12T22:49:00Z
user_193,page_view,/products/29,29,2025-05-20T13:47:00Z
user_193,add_to_cart,/cart,29,2025-05-20T13:52:00Z
user_193,purchase,/checkout,29,2025-05-20T13:54:00Z
user_26,page_view,/products/37,37,2025-05-07T04:03:00Z
user_72,page_view,/products/33,33,2025-05-20T21:41:00Z
user_151,page_view,/products/47,47,2025-05-21T12:06:00Z
user_399,page_view,/products/10,10,2025-05-28T15:31:00Z
user_399,add_to_cart,/cart,10,2025-05-28T15:40:00Z
user_483,page_view,/products/37,37,2025-05-08T00:59:00Z
user_329,page_view,/products/29,29,2025-05-28T08:18:00Z
user_329,add_to_cart,/cart,29,2025-05-28T08:21:00Z
user_329,purchase,/checkout,29,2025-05-28T08:23:00Z
user_346,page_view,/products/34,34,2025-05-23T10:11:00Z
user_94,page_view,/products/28,28,2025-05-23T08:39:00Z
user_94,add_to_cart,/cart,28,2025-05-23T08:41:00Z
user_425,page_view,/products/3,3,2025-05-20T14:18:00Z
user_18,page_view,/products/28,28,2025-05-16T00:02:00Z
user_18,add_to_cart,/cart,28,2025-05-16T00:09:00Z
user_335,page_view,/products/13,13,2025-05-03T03:32:00Z
user_247,page_view,/products/17,17,2025-05-08T07:36:00Z
user_415,page_view,/products/8,8,2025-05-04T20:04:00Z
user_126,page_view,/products/24,24,2025-05-22T11:01:00Z
user_198,page_view,/products/8,8,2025-05-26T04:46:00Z
user_198,add_to_cart,/cart,8,2025-05-26T04:56:00Z
user_396,page_view,/products/33,33,2025-05-02T03:17:00Z
user_396,add_to_cart,/cart,33,2025-05-02T03:25:00Z
user_396,purchase,/checkout,33,2025-05-02T03:34:00Z
user_217,page_view,/products/1,1,2025-05-27T05:18:00Z
user_217,add_to_cart,/cart,1,2025-05-27T05:26:00Z
user_261,page_view,/products/7,7,2025-05-20T02:31:00Z
user_261,add_to_cart,/cart,7,2025-05-20T02:34:00Z
user_217,page_view,/products/13,13,2025-05-23T06:07:00Z
user_327,page_view,/products/28,28,2025-05-08T21:48:00Z
user_327,add_to_cart,/cart,28,2025-05-08T21:57:00Z
user_224,page_view,/products/13,13,2025-05-09T06:00:00Z
user_224,add_to_cart,/cart,13,2025-05-09T06:06:00Z
user_224,purchase,/checkout,13,2025-05-09T06:12:00Z
user_496,page_view,/products/28,28,2025-05-26T23:19:00Z
user_496,add_to_cart,/cart,28,2025-05-26T23:28:00Z
user_496,purchase,/checkout,28,2025-05-26T23:30:00Z
user_111,page_view,/products/7,7,2025-05-20T00:55:00Z
user_334,page_view,/products/10,10,2025-05-17T17:20:00Z
user_10,page_view,/products/49,49,2025-05-19T01:55:00Z
user_141,page_view,/products/31,31,2025-05-15T09:34:00Z
user_348,page_view,/products/16,16,2025-05-02T18:29:00Z
user_348,add_to_cart,/cart,16,2025-05-02T18:34:00Z
user_288,page_view,/products/13,13,2025-05-29T22:22:00Z
user_288,add_to_cart,/cart,13,2025-05-29T22:30:00Z
user_288,purchase,/checkout,13,2025-05-29T22:38:00Z
user_118,page_view,/products/37,37,2025-05-06T07:24:00Z
user_250,page_view,/products/47,47,2025-05-08T08:43:00Z
user_34,page_view,/products/10,10,2025-05-12T11:13:00Z
user_488,page_view,/products/36,36,2025-05-07T18:10:00Z
user_278,page_view,/products/2,2,2025-05-21T22:37:00Z
user_278,add_to_cart,/cart,2,2025-05-21T22:40:00Z
user_278,purchase,/checkout,2,2025-05-21T22:46:00Z
user_137,page_view,/products/10,10,2025-05-05T14:22:00Z
user_273,page_view,/products/45,45,2025-05-19T13:31:00Z
user_178,page_view,/products/8,8,2025-05-23T02:37:00Z
user_178,add_to_cart,/cart,8,2025-05-23T02:43:00Z
user_178,purchase,/checkout,8,2025-05-23T02:52:00Z
user_247,page_view,/products/16,16,2025-05-18T18:38:00Z
user_247,add_to_cart,/cart,16,2025-05-18T18:47:00Z
user_247,purchase,/checkout,16,2025-05-18T18:49:00Z
user_222,page_view,/products/14,14,2025-05-29T19:23:00Z
user_222,add_to_cart,/cart,14,2025-05-29T19:32:00Z
user_142,page_view,/products/20,20,2025-05-11T22:40:00Z
user_391,page_view,/products/10,10,2025-05-08T13:27:00Z
user_391,add_to_cart,/cart,10,2025-05-08T13:31:00Z
user_391,purchase,/checkout,10,2025-05-08T13:33:00Z
user_333,page_view,/products/36,36,2025-05-22T07:51:00Z
user_185,page_view,/products/11,11,2025-05-29T17:49:00Z
user_170,page_view,/products/36,36,2025-05-28T20:27:00Z
user_51,page_view,/products/39,39,2025-05-07T12:48:00Z
user_184,page_view,/products/45,45,2025-05-16T20:29:00Z
user_184,add_to_cart,/cart,45,2025-05-16T20:35:00Z
user_477,page_view,/products/36,36,2025-05-15T15:41:00Z
user_477,add_to_cart,/cart,36,2025-05-15T15:50:00Z
user_477,purchase,/checkout,36,2025-05-15T15:55:00Z
user_481,page_view,/products/7,7,2025-05-19T13:18:00Z
user_229,page_view,/products/45,45,2025-05-14T22:07:00Z
user_229,add_to_cart,/cart,45,2025-05-14T22:13:00Z
user_339,page_view,/products/29,29,2025-05-30T11:30:00Z
user_186,page_view,/products/34,34,2025-05-13T19:05:00Z
user_378,page_view,/products/25,25,2025-05-20T01:04:00Z
user_378,add_to_cart,/cart,25,2025-05-20T01:13:00Z
user_378,purchase,/checkout,25,2025-05-20T01:15:00Z
user_104,page_view,/products/47,47,2025-05-23T20:23:00Z
user_104,add_to_cart,/cart,47,2025-05-23T20:27:00Z
user_104,purchase,/checkout,47,2025-05-23T20:37:00Z
user_286,page_view,/products/5,5,2025-05-28T13:56:00Z
user_428,page_view,/products/28,28,2025-05-18T05:00:00Z
user_204,page_view,/products/32,32,2025-05-08T02:16:00Z
user_204,add_to_cart,/cart,32,2025-05-08T02:26:00Z
user_486,page_view,/products/10,10,2025-05-11T13:40:00Z
user_486,add_to_cart,/cart,10,2025-05-11T13:41:00Z
user_486,purchase,/checkout,10,2025-05-11T13:42:00Z
user_179,page_view,/products/43,43,2025-05-25T10:43:00Z
user_179,add_to_cart,/cart,43,2025-05-25T10:46:00Z
user_458,page_view,/products/26,26,2025-05-12T00:18:00Z
user_107,page_view,/products/41,41,2025-05-12T02:34:00Z
user_242,page_view,/products/18,18,2025-05-10T23:32:00Z
user_242,add_to_cart,/cart,18,2025-05-10T23:40:00Z
user_242,purchase,/checkout,18,2025-05-10T23:47:00Z
user_321,page_view,/products/35,35,2025-05-25T00:14:00Z
user_321,add_to_cart,/cart,35,2025-05-25T00:21:00Z
user_357,page_view,/products/20,20,2025-05-11T19:09:00Z
user_357,add_to_cart,/cart,20,2025-05-11T19:12:00Z
user_357,purchase,/checkout,20,2025-05-11T19:18:00Z
user_487,page_view,/products/7,7,2025-05-22T13:09:00Z
user_487,add_to_cart,/cart,7,2025-05-22T13:16:00Z
user_487,purchase,/checkout,7,2025-05-22T13:23:00Z
user_265,page_view,/products/12,12,2025-05-25T03:00:00Z
user_159,page_view,/products/5,5,2025-05-21T20:32:00Z
user_383,page_view,/products/15,15,2025-05-20T18:31:00Z
user_383,add_to_cart,/cart,15,2025-05-20T18:32:00Z
user_383,purchase,/checkout,15,2025-05-20T18:42:00Z
user_213,page_view,/products/4,4,2025-05-06T17:20:00Z
user_213,add_to_cart,/cart,4,2025-05-06T17:30:00Z
user_213,purchase,/checkout,4,2025-05-06T17:36:00Z
user_252,page_view,/products/44,44,2025-05-08T11:12:00Z
user_224,page_view,/products/18,18,2025-05-23T06:29:00Z
user_224,add_to_cart,/cart,18,2025-05-23T06:36:00Z
user_182,page_view,/products/4,4,2025-05-08T17:23:00Z
user_131,page_view,/products/48,48,2025-05-21T02:56:00Z
user_131,add_to_cart,/cart,48,2025-05-21T02:59:00Z
user_131,purchase,/checkout,48,2025-05-21T03:00:00Z
user_495,page_view,/products/21,21,2025-05-26T23:43:00Z
user_495,add_to_cart,/cart,21,2025-05-26T23:52:00Z
user_449,page_view,/products/13,13,2025-05-19T13:06:00Z
user_296,page_view,/products/22,22,2025-05-06T18:01:00Z
user_8,page_view,/products/43,43,2025-05-12T14:47:00Z
user_238,page_view,/products/15,15,2025-05-10T17:45:00Z
user_408,page_view,/products/18,18,2025-05-11T11:03:00Z
user_408,add_to_cart,/cart,18,2025-05-11T11:11:00Z
user_18,page_view,/products/38,38,2025-05-25T11:53:00Z
user_18,add_to_cart,/cart,38,2025-05-25T12:00:00Z
